,val_loss,val_mape,val_smape,val_mean_squared_error,loss,mape,smape,mean_squared_error
1131,44.628273674936004,14.834027810530229,8.107939922448361,44.628273674936004,3.7028802504906286,3.5603209312145525,1.7756751720721906,3.7028802504906286
1132,44.95008431058942,14.881806893782182,8.1364558393305,44.95008431058942,3.2243935676721427,3.4249074128957897,1.7122008947225718,3.2243935676721427
1133,45.67053812200373,14.970098206491182,8.190379373955004,45.67053812200373,6.792204875212449,4.359272868816669,2.1650751223930946,6.792204875212449
1134,47.18352057717063,15.22348857648445,8.33885078719168,47.18352057717063,3.131949314704308,3.2565807635967547,1.6311664287860577,3.131949314704308
1135,46.548408045913234,15.127755569689201,8.282481106844815,46.548408045913234,5.063013678330641,4.226955120380108,2.101762448824369,5.063013678330641
1136,46.22136624654134,15.058833440144857,8.24322561784224,46.22136624654134,4.112471375098595,3.7283416454608624,1.8751282985393818,4.112471375098595
1137,46.05333459738529,14.952640591245709,8.183950554240834,46.05333459738529,3.5473615903120774,3.5322631652538594,1.7630055904388429,3.5473615903120774
1138,44.6410456570712,14.790813691688307,8.085388833826238,44.6410456570712,2.961674163891719,3.287511869577261,1.6469128847122192,2.961674163891719
1139,43.66200006369388,14.680301680709377,8.016676079143178,43.66200006369388,3.8254432691977573,3.5780964117783767,1.7897301783928505,3.8254432691977573
1140,43.28195535775387,14.643592444333164,7.994005925727613,43.28195535775387,3.28101471387423,3.3086408835190992,1.6479273502643292,3.28101471387423
1141,43.02767169836795,14.646818161010742,7.994906960111676,43.02767169836795,4.096398595663217,3.9513571519118087,1.967977421100323,4.096398595663217
1142,44.03607030348344,14.757913965167422,8.0635886481314,44.03607030348344,4.339242047529954,3.9650067256047175,1.9884343807513898,4.339242047529954
1143,45.42006374127937,14.895010297948664,8.146523851336855,45.42006374127937,4.260006060967078,3.6838673811692457,1.8474178644327017,4.260006060967078
