Positive,Negative,Subjectivity,date
0.3333333333333333,0.16666666666666666,0.03975468633268397,1504540800.0
0.7272727272727273,0.45454545454545453,0.05568233688366271,1504627200.0
0.6666666666666666,0.6666666666666666,0.05626473209702657,1504713600.0
0.0,1.0,0.049999997500000094,1504800000.0
0.2857142857142857,0.42857142857142855,0.025435661786141088,1505059200.0
0.875,0.375,0.0558217178543166,1505145600.0
0.7777777777777778,0.4444444444444444,0.05229454444315059,1505232000.0
0.4166666666666667,0.9166666666666666,0.07747560360447268,1505318400.0
1.6,0.4,0.08750055339222815,1505404800.0
0.0,2.0,0.0869565179584122,1505577600.0
0.6206896551724138,0.896551724137931,0.06546420854525593,1505664000.0
0.7,0.3,0.04581124378316546,1505750400.0
0.3333333333333333,0.3333333333333333,0.02289603688847211,1505836800.0
0.2727272727272727,0.45454545454545453,0.034971087378045156,1505923200.0
0.36363636363636365,0.5454545454545454,0.05036981293641425,1506009600.0
0.3333333333333333,0.6666666666666666,0.0544871761005645,1506096000.0
0.6666666666666666,0.0,0.0353037745860533,1506182400.0
0.7,0.8,0.0766945210747209,1506268800.0
0.45454545454545453,0.5454545454545454,0.040210968802765534,1506355200.0
0.16666666666666666,0.3333333333333333,0.016163792579750664,1506441600.0
0.2,0.4,0.022051281237343862,1506528000.0
0.4444444444444444,0.6666666666666666,0.03842069130573619,1506614400.0
1.0,0.0,0.05555555246913597,1506700800.0
0.4444444444444444,0.1111111111111111,0.02972221991354189,1506873600.0
0.5555555555555556,1.2222222222222223,0.08394165296954989,1506960000.0
0.9,1.4,0.08489533732276591,1507046400.0
0.75,0.25,0.04851190218608289,1507132800.0
0.7,0.2,0.039019276196709966,1507219200.0
0.0,0.0,0.0,1507305600.0
1.0,0.0,0.0399999984,1507392000.0
0.625,0.625,0.07014431199168152,1507478400.0
0.42857142857142855,0.2857142857142857,0.023129250949141568,1507564800.0
0.3333333333333333,0.0,0.02380952210884363,1507651200.0
1.3,0.7,0.0687121582808535,1507737600.0
0.7142857142857143,0.0,0.025709039398346446,1507824000.0
2.0,0.0,0.0436639762614685,1507910400.0
0.0,1.1428571428571428,0.023569022980324327,1508083200.0
0.5833333333333334,0.3333333333333333,0.04259426336308306,1508169600.0
0.46153846153846156,0.38461538461538464,0.038872960911542416,1508256000.0
0.4,0.6,0.06891996297675876,1508342400.0
0.8461538461538461,1.3076923076923077,0.08251466388494973,1508428800.0
2.0,0.0,0.046511626825311,1508515200.0
0.0,0.0,0.0,1508601600.0
0.475,0.35,0.027942467302835262,1508688000.0
0.2631578947368421,0.21052631578947367,0.0443038750885124,1508774400.0
0.6875,0.1875,0.04574804980816645,1508860800.0
0.9230769230769231,0.5384615384615384,0.05234127103529704,1508947200.0
0.75,0.5,0.05669539927094412,1509033600.0
0.0,2.0,0.0909090867768596,1509206400.0
0.4,1.2,0.07307691958518257,1509292800.0
0.625,0.125,0.032494756763240595,1509379200.0
1.1,0.3,0.07323462998745947,1509465600.0
1.0,0.5,0.03828871184617499,1509552000.0
1.6,1.0,0.0744144874141657,1509638400.0
2.0,0.0,0.0425531905839746,1509724800.0
0.8333333333333334,0.5,0.06883493733393685,1509897600.0
0.75,0.375,0.054974596326382255,1509984000.0
0.1111111111111111,0.2222222222222222,0.01084923271497869,1510070400.0
0.15384615384615385,0.23076923076923078,0.031061607937664524,1510156800.0
0.38461538461538464,0.07692307692307693,0.025014566924244228,1510243200.0
0.6363636363636364,0.45454545454545453,0.04068521070140869,1510502400.0
0.75,0.25,0.04611657931826618,1510588800.0
0.5454545454545454,0.5909090909090909,0.04757261272645214,1510675200.0
0.7586206896551724,0.41379310344827586,0.06020298309668577,1510761600.0
0.4186046511627907,0.6976744186046512,0.05214549711394399,1510848000.0
0.6,0.0,0.0261904750283447,1510934400.0
0.0,0.0,0.0,1511020800.0
0.6785714285714286,0.6428571428571429,0.06593746417067185,1511107200.0
0.5833333333333334,0.16666666666666666,0.026545054822768515,1511193600.0
0.0,2.0,0.10416302128101626,1511280000.0
0.0,0.0,0.0,1511366400.0
0.2,1.0,0.04281609041774016,1511452800.0
0.0,1.3333333333333333,0.07345678568472817,1511539200.0
0.0,1.0,0.0526315761772854,1511625600.0
1.0,0.5,0.05641959038221002,1511712000.0
0.4166666666666667,0.08333333333333333,0.03335223328334924,1511798400.0
0.6666666666666666,0.2,0.042937970575806256,1511884800.0
0.125,0.375,0.031200156858449936,1511971200.0
0.6666666666666666,0.8333333333333334,0.09851620723160774,1512057600.0
1.5,0.0,0.09821427662627649,1512144000.0
0.6875,0.625,0.062341339841179386,1512316800.0
0.3333333333333333,0.3333333333333333,0.029504503063316753,1512403200.0
0.4,0.4666666666666667,0.03134126844435286,1512489600.0
0.5,0.25,0.03544998421933709,1512576000.0
0.0,0.6666666666666666,0.095238081632655,1512662400.0
0.3333333333333333,0.4444444444444444,0.04229797705571357,1512921600.0
0.5,0.75,0.05323678277716465,1513008000.0
0.0,0.6666666666666666,0.027777776620370398,1513094400.0
0.5,0.3333333333333333,0.07252845982502124,1513180800.0
0.42857142857142855,0.2857142857142857,0.06887754322056298,1513267200.0
0.3333333333333333,0.0,0.027777775462963134,1513353600.0
0.2857142857142857,0.42857142857142855,0.04240824231164112,1513526400.0
0.2,1.0,0.05954914142712332,1513612800.0
0.6,0.4,0.04159608333350452,1513699200.0
0.3333333333333333,0.0,0.018518517489711967,1513785600.0
0.25,0.0,0.009615384245562126,1513872000.0
1.0,0.5,0.10714284948979645,1514044800.0
0.6,0.6,0.07395104388962616,1514217600.0
0.0,0.0,0.0,1514304000.0
0.7777777777777778,0.4444444444444444,0.05087812184494586,1514390400.0
0.8571428571428571,0.5714285714285714,0.06181301167894208,1514476800.0
1.5,0.0,0.0727513188285604,1514649600.0
0.0,0.0,0.0,1514736000.0
0.4444444444444444,0.3333333333333333,0.0380191994079826,1514822400.0
0.25,0.125,0.018353173672130928,1514908800.0
0.5,0.8,0.07311321405758116,1514995200.0
0.9473684210526315,0.7368421052631579,0.08552324917465806,1515081600.0
0.0,2.5,0.07198275649412905,1515168000.0
1.3333333333333333,0.3333333333333333,0.09577921458760884,1515254400.0
1.0,1.125,0.08520818607756106,1515340800.0
0.5,0.16666666666666666,0.025604602729394067,1515427200.0
0.8125,1.625,0.0994192528997552,1515513600.0
0.42857142857142855,0.5714285714285714,0.04195732646094284,1515600000.0
0.625,0.25,0.045243401080844375,1515686400.0
0.0,0.0,0.0,1515772800.0
0.0,0.5,0.02777777623456795,1515859200.0
0.5714285714285714,0.14285714285714285,0.021425676640226342,1515945600.0
0.5454545454545454,0.18181818181818182,0.02999733277632025,1516032000.0
0.11764705882352941,0.5294117647058824,0.029441248701429383,1516118400.0
0.0,0.0,0.0,1516204800.0
0.5,0.6666666666666666,0.05190919181272186,1516291200.0
0.25,0.0,0.02083333159722235,1516377600.0
0.3,1.2,0.0691523637506277,1516550400.0
0.6666666666666666,0.7333333333333333,0.07081582470911638,1516636800.0
0.5833333333333334,0.4166666666666667,0.046426890124062904,1516723200.0
1.3125,1.0625,0.1008083353807741,1516809600.0
0.6666666666666666,2.6666666666666665,0.07475678254285487,1516896000.0
0.0,1.0,0.0384615369822485,1516982400.0
0.3333333333333333,0.7777777777777778,0.0404546870604507,1517155200.0
1.0,0.25,0.06101190131164985,1517241600.0
0.15,0.85,0.04509316562154085,1517328000.0
0.6,0.3333333333333333,0.03530619832820388,1517414400.0
0.3,0.4,0.02831691179294641,1517500800.0
0.3333333333333333,0.3333333333333333,0.011299434836732734,1517587200.0
0.125,0.625,0.026940051690769448,1517760000.0
0.625,0.5,0.04571500819266645,1517846400.0
0.5454545454545454,0.2727272727272727,0.04340767644144414,1517932800.0
0.5,0.3333333333333333,0.032653671870278365,1518019200.0
0.47368421052631576,0.3684210526315789,0.050833932612222806,1518105600.0
0.4,0.6,0.04834368264497052,1518192000.0
0.0,1.3333333333333333,0.060606057851239736,1518278400.0
0.7575757575757576,0.6666666666666666,0.05755166021701905,1518364800.0
0.6333333333333333,1.0333333333333334,0.05180130878966304,1518451200.0
0.6065573770491803,0.4262295081967213,0.05024266671169571,1518537600.0
0.75,0.4523809523809524,0.060476871505496375,1518624000.0
0.9795918367346939,0.46938775510204084,0.06112026687641687,1518710400.0
0.5714285714285714,0.0,0.02655923673119401,1518796800.0
1.0,0.0,0.0526315761772854,1518883200.0
0.6666666666666666,0.16666666666666666,0.04322079483484601,1518969600.0
0.21052631578947367,0.5789473684210527,0.05149219103010926,1519056000.0
0.4,0.8,0.05801213686806492,1519142400.0
0.625,0.625,0.05241106026895318,1519228800.0
1.0,1.0,0.06448412446486647,1519315200.0
1.0,0.6666666666666666,0.0642836712678465,1519488000.0
0.8461538461538461,0.5,0.05128718303901202,1519574400.0
0.75,0.5416666666666666,0.05506812284904341,1519660800.0
0.8461538461538461,0.15384615384615385,0.05921256872997331,1519747200.0
0.5384615384615384,0.3076923076923077,0.056621581078184935,1519833600.0
1.0,0.14285714285714285,0.04083917991299709,1519920000.0
1.0,1.0,0.1176470519031145,1520006400.0
0.6666666666666666,0.0,0.031746030234316,1520092800.0
0.8421052631578947,0.3684210526315789,0.06389820216364098,1520179200.0
1.2941176470588236,0.7058823529411765,0.07961685894056741,1520265600.0
1.5555555555555556,0.1111111111111111,0.06326072681905541,1520352000.0
1.5,0.5833333333333334,0.083643711162954,1520438400.0
1.2222222222222223,0.4444444444444444,0.060267738977313044,1520524800.0
3.0,0.0,0.1249999947916668,1520611200.0
0.0,0.0,0.0,1520784000.0
1.625,0.75,0.09491077572352946,1520870400.0
0.8947368421052632,0.7894736842105263,0.0733263733966474,1520956800.0
1.6,0.4,0.09047618554648558,1521043200.0
0.6,0.06666666666666667,0.028121210930247966,1521129600.0
0.0,0.0,0.0,1521216000.0
0.4,0.2,0.05151514513315062,1521388800.0
1.5,1.0,0.1089087291417572,1521475200.0
0.5555555555555556,0.6111111111111112,0.03366138267228869,1521561600.0
0.2,0.4,0.02333333189569171,1521648000.0
0.5,0.36363636363636365,0.05364096230575317,1521734400.0
0.0,0.0,0.0,1521820800.0
1.0,0.0,0.020408162848813,1521907200.0
1.6923076923076923,0.7692307692307693,0.09598777160211726,1521993600.0
0.625,0.7083333333333334,0.062098886017080746,1522080000.0
0.625,0.3125,0.06636501858266206,1522166400.0
0.7142857142857143,1.1428571428571428,0.059973936413333685,1522252800.0
0.7142857142857143,0.2857142857142857,0.0332132839522364,1522339200.0
1.0,0.0,0.0909090826446288,1522512000.0
0.25,0.5,0.029220778066495225,1522598400.0
0.4666666666666667,0.6666666666666666,0.056112596278072954,1522684800.0
1.25,0.0,0.06542119149026422,1522771200.0
1.5454545454545454,0.36363636363636365,0.07851731243007255,1522857600.0
0.5714285714285714,0.2857142857142857,0.04183673259110795,1522944000.0
0.75,3.75,0.1695930796266809,1523030400.0
1.1666666666666667,0.4166666666666667,0.06230276406934208,1523203200.0
0.625,1.25,0.0995276571610001,1523289600.0
0.75,0.75,0.056370611861657226,1523376000.0
1.0,0.6153846153846154,0.06479197486529807,1523462400.0
0.5,1.0,0.052874415324593096,1523548800.0
0.75,0.0,0.035628017606887025,1523635200.0
0.5882352941176471,0.5294117647058824,0.050508664907112755,1523808000.0
0.7333333333333333,0.6666666666666666,0.07107826588124458,1523894400.0
0.4166666666666667,0.5833333333333334,0.02935787614356658,1523980800.0
0.5714285714285714,0.2857142857142857,0.015262612219179886,1524067200.0
0.3333333333333333,0.2222222222222222,0.0154320983367627,1524153600.0
1.6666666666666667,2.3333333333333335,0.13669552197255372,1524412800.0
0.8,0.7,0.0669769084233168,1524499200.0
0.0,1.0,0.0714285663265309,1524585600.0
0.16666666666666666,0.16666666666666666,0.009440813069680384,1524672000.0
0.9,0.8,0.06420981489808007,1524758400.0
1.0,2.0,0.1153846109467457,1524844800.0
0.625,0.375,0.0275749270966761,1525017600.0
0.4444444444444444,0.6666666666666666,0.03828913247965132,1525104000.0
1.0,0.2,0.04329324530015982,1525190400.0
0.2,0.8,0.04232804047269119,1525276800.0
0.5,1.3333333333333333,0.11471860714637144,1525363200.0
0.0,0.0,0.0,1525449600.0
1.0,2.0,0.0937499970703126,1525536000.0
0.2727272727272727,1.0909090909090908,0.06281343115835497,1525622400.0
0.5833333333333334,0.25,0.0266420094909825,1525708800.0
0.5,0.5,0.0407925391176423,1525795200.0
1.25,1.5,0.08819407441468209,1525881600.0
0.7,1.2666666666666666,0.058522644930292154,1525968000.0
2.0,1.0,0.0769230749506904,1526054400.0
1.0,0.0,0.0454545433884298,1526140800.0
0.7142857142857143,0.23809523809523808,0.03357530924521087,1526227200.0
0.5333333333333333,0.6,0.046478255707619466,1526313600.0
0.6714285714285714,0.45714285714285713,0.03778669091948591,1526400000.0
0.7777777777777778,1.1111111111111112,0.07028512805921794,1526486400.0
1.0,1.6470588235294117,0.1007111053875054,1526572800.0
0.0,0.0,0.0,1526659200.0
0.16666666666666666,0.0,0.016666665000000167,1526832000.0
0.4166666666666667,1.0,0.06127683186434154,1526918400.0
0.52,1.64,0.07005562719994751,1527004800.0
0.2222222222222222,2.2222222222222223,0.07792216910940149,1527091200.0
0.5,3.5,0.08902691312920885,1527177600.0
0.0,0.5,0.0454545413223144,1527264000.0
0.6666666666666666,0.0,0.018518518004115234,1527436800.0
0.16666666666666666,0.16666666666666666,0.008354218670632301,1527523200.0
0.9,0.7,0.05597970291074613,1527609600.0
0.6666666666666666,0.5,0.04396939008042599,1527696000.0
1.0,0.75,0.052807684475663696,1527782400.0
0.0,0.0,0.0,1527868800.0
3.0,0.0,0.0714285697278912,1527955200.0
0.5833333333333334,0.25,0.02771497592530886,1528041600.0
1.5,0.2222222222222222,0.05386300315685886,1528128000.0
1.5,0.0,0.05172413614744355,1528214400.0
1.6666666666666667,0.5,0.05058230063466785,1528300800.0
1.2,0.1,0.057145348635703475,1528387200.0
0.0,0.0,0.0,1528560000.0
0.9166666666666666,0.4166666666666667,0.04341563920865204,1528646400.0
0.6428571428571429,0.5714285714285714,0.04693129696314429,1528732800.0
1.3333333333333333,0.75,0.10109900221280856,1528819200.0
1.5,0.3333333333333333,0.050180770085489296,1528905600.0
