,val_loss,val_mape,val_smape,val_mean_squared_error,loss,mape,smape,mean_squared_error
1218,114.14171155293782,12.137573791272713,5.515091296398278,114.14171155293782,26.985584963285007,4.565570303109976,2.26674893452571,26.985584963285007
1219,140.57764515732273,13.826352365089186,6.179528445908518,140.57764515732273,20.713741654616136,3.930147831256573,1.9551280975341796,20.713741654616136
1220,134.53613050056225,13.44150314909039,6.029786066575483,134.53613050056225,15.545084850604718,3.4191110464242787,1.7050754657158484,15.545084850604718
1221,138.972744103634,13.699184374375777,6.122547590371334,138.972744103634,21.897925127469577,3.9987031569847695,1.9885032507089468,21.897925127469577
1222,188.11141574744022,16.577290043686375,7.167226733583393,188.11141574744022,24.129723182091347,3.961281519669753,1.9598991210644061,24.129723182091347
1223,169.19192343047172,15.525044296727035,6.808748014045484,169.19192343047172,17.21385864844689,3.543440290597769,1.769016772050124,17.21385864844689
1224,150.92969299085212,14.260860919952393,6.295659534858935,150.92969299085212,21.225612405630258,4.188641621516301,2.090127739539513,21.225612405630258
1225,140.61345609029135,13.627282417181766,6.055909532489198,140.61345609029135,12.955232678926908,3.0272737649770884,1.5138196798471304,12.955232678926908
1226,135.93048575430205,13.450601621107621,6.019122123718262,135.93048575430205,17.75498299231896,3.4653596584613506,1.7299372673034668,17.75498299231896
1227,128.7529537894509,13.187570080612645,5.962666208093816,128.7529537894509,18.142146726754994,3.5601322320791393,1.7780244203714224,18.142146726754994
1228,160.6410684296579,15.094566374114066,6.681533719554092,160.6410684296579,20.012848692673902,3.9139791562007025,1.951961244069613,20.012848692673902
1229,172.97784805297852,15.870284513993697,6.983116568941059,172.97784805297852,14.10682112620427,3.269764405030471,1.6415226202744704,14.10682112620427
1230,149.5523133133397,14.435321316574559,6.438243707021077,149.5523133133397,21.364243962214545,3.9115751119760365,1.9466640839209923,21.364243962214545
1231,148.21493518713748,14.325976993098404,6.386247649337307,148.21493518713748,22.3909120119535,3.961713570814866,1.9682273461268498,22.3909120119535
1232,149.00168904391202,14.357912988373727,6.394846685004957,149.00168904391202,20.819833652789775,3.796995419722337,1.8923071164351244,20.819833652789775
1233,152.02726913220954,14.528463089104855,6.450632492701213,152.02726913220954,19.775914705716648,3.8022492262033314,1.896789712172288,19.775914705716648
1234,136.8149103684859,13.670325120290121,6.141142505587953,136.8149103684859,15.403077169565053,3.264395207625169,1.625201045549833,15.403077169565053
1235,136.03644608006334,13.531982884262547,6.06560890602343,136.03644608006334,30.668954995962288,4.558848234323355,2.223490201509916,30.668954995962288
1236,106.54020939451276,11.784109924778793,5.4027782931472315,106.54020939451276,21.678262923314023,3.8885850026057316,1.9211855613268338,21.678262923314023
1237,93.89639582778469,11.080361424070416,5.138144977164991,93.89639582778469,14.057770112844613,3.2994859842153694,1.6471803481762226,14.057770112844613
1238,104.99892003608473,11.779821554819742,5.4194588950186064,104.99892003608473,17.277433806199294,3.5156620319073015,1.752808035337008,17.277433806199294
1239,115.26743362889145,12.346211664604418,5.629058888464263,115.26743362889145,13.891417716099665,3.1939877583430363,1.5966555815476637,13.891417716099665
1240,131.7074836962151,13.369764660343979,6.029044194654985,131.7074836962151,17.878351959815394,3.682649201613206,1.8325062311612643,17.878351959815394
1241,131.35391316269383,13.319604136727072,6.00086286573699,131.35391316269383,15.300802876399114,3.373772643162654,1.684263882270226,15.300802876399114
1242,142.15795834859213,13.942404096776789,6.23097960876696,142.15795834859213,19.54814608647273,3.8547249133770283,1.9281297023479755,19.54814608647273
1243,147.4213988564231,14.23233630440452,6.333012566421971,147.4213988564231,20.774964376596305,3.8795238421513485,1.9262490272521973,20.774964376596305
1244,142.4985726674398,13.993516633004853,6.257339036825932,142.4985726674398,23.259615487318772,4.102673061077411,2.0279034027686484,23.259615487318772
