publication_date,negative,positive
1509552000,-1.0028666666666668,2.838426666666667
1509638400,-0.717878787878788,2.3663585858585856
1509724800,-0.5537142857142857,2.6986000000000003
1509811200,-0.5551724137931034,1.0513793103448275
1509897600,-0.6598275862068966,2.266396551724138
1509984000,-0.7356363636363636,2.231418181818182
1510070400,-0.7148076923076924,2.411375
1510156800,-0.6461111111111111,2.5573444444444444
1510243200,-0.8416901408450704,2.6228028169014084
1510329600,-0.8878947368421053,1.8268947368421051
1510416000,-0.43,1.5024444444444447
1510502400,-0.8203846153846155,2.326826923076923
1510588800,-0.7861363636363635,2.124125
1510675200,-0.95,2.3856875
1510761600,-0.8344827586206897,2.1159310344827587
1510848000,-0.4701351351351351,2.543945945945946
1510934400,-0.51,2.299125
1511020800,-0.30318181818181816,1.3178636363636365
1511107200,-0.7474242424242424,2.5630757575757577
1511193600,-0.6718390804597701,2.2616321839080458
1511280000,-0.7232394366197183,2.758985915492958
1511366400,-0.465,2.3671818181818183
1511452800,-0.8603703703703703,2.124962962962963
1511539200,-0.7599999999999999,2.216
1511625600,-0.5027272727272728,2.4595454545454545
1511712000,-0.8098507462686567,2.5135970149253732
1511798400,-0.7129411764705882,2.3755490196078433
1511884800,-0.8134920634920635,2.4657142857142857
1511971200,-0.8101098901098901,3.1106043956043954
1512057600,-0.720952380952381,2.888809523809524
1512144000,-1.0661904761904761,2.5595238095238093
1512230400,-0.8600000000000001,3.2527857142857144
1512316800,-0.688169014084507,2.2931408450704223
1512403200,-0.7430588235294118,2.3507529411764705
1512489600,-1.1031578947368421,2.333242105263158
1512576000,-0.5473684210526316,2.006513157894737
1512662400,-0.5856060606060606,2.6486363636363635
1512748800,-0.44565217391304346,2.587608695652174
1512835200,-0.6679999999999999,2.775466666666667
1512921600,-0.6745945945945946,2.778837837837838
1513008000,-0.6806666666666668,2.6165333333333334
1513094400,-0.5825773195876288,2.3135257731958765
1513180800,-0.8265217391304347,2.4885869565217393
1513267200,-0.7228787878787879,2.2473181818181818
1513353600,-0.5076470588235295,1.4949999999999999
1513440000,-0.818,1.7124000000000001
1513526400,-0.57484375,1.873375
1513612800,-0.8143956043956044,2.5887472527472526
1513699200,-0.6945762711864407,2.43893220338983
1513785600,-0.7577647058823529,2.640423529411765
1513872000,-0.5606578947368421,2.4265921052631576
1513958400,-1.0366666666666666,1.7081666666666666
1514044800,-0.7418181818181818,1.845909090909091
1514131200,-0.75625,0.66475
1514217600,-0.918495575221239,1.7797345132743363
1514304000,-0.9634375000000001,2.4292812500000003
1514390400,-0.6774444444444444,2.1073555555555554
1514476800,-0.6950476190476191,2.200209523809524
1514563200,-0.7252941176470589,2.0640588235294115
1514649600,-0.5715789473684211,1.5087894736842107
1514736000,-0.5599999999999999,2.4352
1514822400,-0.5194444444444444,2.088402777777778
1514908800,-0.6976056338028169,2.5297605633802815
1514995200,-0.656060606060606,2.1956515151515155
1515081600,-0.6257009345794393,2.5673177570093455
1515168000,-0.8468000000000001,2.9274
1515254400,-0.63,1.9780000000000002
1515340800,-0.7101000000000001,2.5801999999999996
1515427200,-1.0852380952380951,2.45752380952381
1515513600,-0.7988157894736843,2.1997105263157892
1515600000,-0.8366666666666667,2.3602121212121214
1515686400,-1.1191176470588236,2.5318676470588235
1515772800,-0.74,2.2433684210526317
1515859200,-0.40363636363636357,2.462090909090909
1515945600,-0.2940740740740741,2.134925925925926
1516032000,-0.7412244897959184,2.5745102040816326
1516118400,-0.8199122807017544,2.1742368421052634
1516204800,-0.7443382352941177,2.5500220588235294
1516291200,-0.7966265060240965,2.3443253012048193
1516377600,-0.5961111111111111,2.3380555555555556
1516464000,-0.7754545454545454,3.1025454545454547
1516550400,-0.8037333333333333,2.25992
1516636800,-0.5792105263157895,2.386671052631579
1516723200,-0.7124166666666667,1.9759333333333333
1516809600,-0.6210112359550563,2.025494382022472
1516896000,-0.7604285714285715,2.2586857142857144
1516982400,-0.516,1.9528666666666665
1517068800,-0.8992857142857142,2.2376428571428573
1517155200,-0.8853333333333334,2.4013619047619046
1517241600,-0.8306730769230769,2.0078076923076926
1517328000,-1.1345794392523365,2.123429906542056
1517414400,-1.0789102564102564,2.146166666666667
1517500800,-1.0458385093167701,2.086136645962733
1517587200,-0.529047619047619,2.2972857142857146
1517673600,-0.3323809523809524,1.4476666666666667
1517760000,-0.9653846153846154,2.512138461538462
1517846400,-0.7942990654205607,2.4154205607476635
1517932800,-0.6282978723404256,1.5915319148936171
1518019200,-0.7461538461538462,1.6322179487179487
1518105600,-0.7880882352941176,2.4397352941176473
1518192000,-0.67,2.1708461538461536
1518278400,-0.61625,1.639
1518364800,-0.5618604651162791,1.8165348837209303
1518451200,-0.49438775510204086,2.6221938775510205
1518537600,-0.6005952380952382,2.4171428571428573
1518624000,-0.6041463414634146,2.5473048780487804
1518710400,-0.8328409090909091,2.480102272727273
1518796800,-0.5553846153846155,3.150692307692308
1518883200,-0.57625,2.3023125
1518969600,-0.4472,1.90276
1519056000,-0.8654716981132075,2.869452830188679
1519142400,-0.6466326530612244,2.4643673469387757
1519228800,-0.6823611111111112,2.671347222222222
1519315200,-0.6535849056603774,2.1869245283018865
1519401600,-0.6724242424242425,2.7283030303030302
1519488000,-0.3925925925925926,1.9667777777777777
1519574400,-0.3934653465346535,2.3130990099009905
1519660800,-0.635,2.6412400000000003
1519747200,-0.4772222222222222,2.069027777777778
1519833600,-0.591842105263158,2.3499473684210526
1519920000,-0.7015789473684211,2.700473684210526
1520006400,-0.7314814814814815,2.819111111111111
1520092800,-0.4946153846153847,4.503846153846154
1520179200,-0.5361111111111111,1.5225740740740739
1520265600,-0.7275714285714285,2.5557857142857143
1520352000,-0.6433846153846154,2.436584615384615
1520438400,-0.65,2.5604375
1520524800,-0.5217021276595745,2.00068085106383
1520611200,-0.360625,2.1369375
1520697600,-0.40099999999999997,2.3234000000000004
1520784000,-0.6519148936170213,2.386223404255319
1520870400,-0.6840298507462687,2.445955223880597
1520956800,-0.6220987654320987,1.7223456790123455
1521043200,-1.0763333333333334,2.5595166666666667
1521129600,-0.7134328358208956,2.1097910447761192
1521216000,-0.42857142857142855,2.734214285714286
1521302400,-0.4066666666666667,3.2055000000000002
1521388800,-0.6621296296296296,1.9849074074074073
1521475200,-0.8653424657534247,2.3665068493150683
1521561600,-0.6453086419753087,1.9948641975308643
1521648000,-0.7657534246575343,2.484
1521734400,-0.5447142857142857,2.2918714285714286
1521820800,-0.628974358974359,2.4694358974358974
1521907200,-0.6485714285714286,1.9847142857142859
1521993600,-0.6648684210526316,2.2313815789473685
1522080000,-0.69752,2.6342
1522166400,-0.8117241379310345,2.4621724137931036
1522252800,-0.7396511627906976,2.538686046511628
1522339200,-0.46918918918918917,2.3494324324324323
1522425600,-0.6853333333333335,2.792266666666667
1522512000,-0.7791666666666668,2.4515
1522598400,-0.5293396226415095,1.8224056603773586
1522684800,-0.6920388349514563,1.5970582524271846
1522771200,-0.6303370786516854,1.8700337078651685
1522857600,-0.4848051948051948,2.102922077922078
1522944000,-0.7007936507936507,2.1844603174603177
1523030400,-0.7133333333333333,2.3991333333333333
1523116800,-0.8935000000000001,2.11895
1523203200,-0.5223809523809524,2.3449166666666668
1523289600,-0.5935443037974684,2.5236455696202533
1523376000,-0.8403333333333334,1.9596833333333334
1523462400,-0.3750877192982456,2.3531754385964914
1523548800,-0.90328125,2.34721875
1523635200,-0.8327586206896552,2.4366206896551725
1523721600,-1.0125,2.6827500000000004
1523808000,-0.8616949152542374,2.800389830508475
1523894400,-0.8989705882352942,2.330014705882353
1523980800,-0.601304347826087,2.8686521739130435
1524067200,-0.774488188976378,1.9635118110236223
1524153600,-0.9318796992481203,2.262902255639098
1524240000,-1.1163888888888889,3.499527777777778
1524326400,-0.161875,0.68759375
1524412800,-1.025731707317073,2.4545
1524499200,-1.2291743119266054,2.6476788990825693
1524585600,-0.7381395348837209,2.4362906976744183
1524672000,-0.9285227272727273,2.4502159090909092
1524758400,-1.0470238095238096,2.304333333333333
1524844800,-0.9673684210526318,2.8605263157894734
1524931200,-1.4091666666666667,3.356
1525017600,-0.9836283185840708,2.3910796460176993
1525104000,-1.3752284263959391,2.9266395939086296
1525190400,-1.2001376146788991,2.8190688073394496
1525276800,-1.0763716814159292,2.779345132743363
1525363200,-0.972962962962963,3.3043148148148145
1525449600,-1.3261764705882353,3.4976176470588234
1525536000,-1.1221739130434785,3.5995652173913046
1525622400,-0.9360550458715596,3.2848715596330273
1525708800,-0.8608536585365854,3.4396951219512197
1525795200,-0.8411392405063292,2.8896582278481016
1525881600,-0.7175490196078431,2.8636470588235294
1525968000,-0.8320987654320988,3.0571604938271606
1526054400,-0.9207142857142857,4.8170714285714284
1526140800,-1.4366666666666668,3.09775
1526227200,-0.8810389610389611,3.3154935064935067
1526313600,-1.0996385542168674,3.306638554216868
1526400000,-0.690875,2.243325
1526486400,-1.29875,3.2336875
1526572800,-1.0014516129032258,2.991741935483871
1526659200,-0.745,4.536071428571429
1526745600,-0.54,2.974
1526832000,-0.8673134328358209,2.964865671641791
1526918400,-0.6890384615384615,3.011019230769231
1527004800,-0.9425287356321839,2.998862068965517
1527091200,-0.9298969072164949,3.3954639175257735
1527177600,-0.9098888888888889,3.0387888888888885
1527264000,-0.6628571428571429,2.4550000000000005
1527350400,-0.33499999999999996,3.8508333333333336
1527436800,-0.8722222222222222,2.354444444444445
1527523200,-0.8188888888888889,2.933688888888889
1527609600,-0.7726829268292683,2.9944634146341462
1527696000,-1.153943661971831,3.4658028169014083
1527782400,-0.6496666666666666,3.140688888888889
1527868800,-1.195714285714286,4.072571428571429
1527955200,-1.3261538461538462,5.344692307692307
1528041600,-0.7077439024390244,3.598274390243903
1528128000,-0.6800699300699301,3.022412587412587
1528214400,-0.8904950495049505,2.8893366336633663
1528300800,-1.2285454545454546,2.8073454545454544
1528387200,-1.1044347826086958,3.4071652173913045
1528473600,-0.6688,2.6768799999999997
1528560000,-0.5192857142857142,3.7031428571428573
1528646400,-1.1866037735849058,3.6517169811320755
1528732800,-1.1528125,3.311765625
1528819200,-0.890357142857143,2.84052380952381
1528905600,-0.9788059701492537,3.1511044776119403
