publication_date,negative,positive
1526140800,-0.375,3.136
1526227200,-0.8909523809523809,4.16252380952381
1526313600,-0.5673913043478261,3.324521739130435
1526400000,-0.8737209302325581,3.754325581395349
1526486400,-1.1787179487179487,3.3521538461538465
1526572800,-0.8625,3.5617777777777775
1526659200,0.0,1.157
1526745600,-1.055,3.597666666666667
1526832000,-1.088723404255319,3.3526808510638295
1526918400,-0.5982608695652174,2.987260869565217
1527004800,-0.7693333333333333,4.287777777777778
1527091200,-1.0454166666666667,2.9963333333333337
1527177600,-1.009375,3.9714375
1527264000,-0.74,0.4585
1527350400,-0.8283333333333333,4.714666666666667
1527436800,-0.98375,1.88275
1527523200,-0.7106666666666667,2.6694999999999998
1527609600,-0.723,3.09618
1527696000,-0.765,3.0865714285714283
1527782400,-0.5878048780487805,3.474048780487805
1527868800,-2.48,0.943
1527955200,-0.82,2.6852727272727277
1528041600,-0.5819148936170213,3.8000212765957446
1528128000,-0.6520987654320988,3.3841358024691357
1528214400,-0.9244444444444445,3.348466666666667
1528300800,-1.2244897959183674,3.314326530612245
1528387200,-0.6951219512195121,3.262731707317073
1528473600,-1.3853846153846154,5.117307692307692
1528560000,-0.49653846153846154,3.9743846153846154
1528646400,-0.5709302325581396,3.5468604651162794
1528732800,-1.4270967741935485,3.653161290322581
1528819200,-0.7873684210526316,2.8678947368421053
1528905600,-1.1531746031746033,3.2453968253968255
