publication_date,negative,positive
1504713600,-0.4764285714285714,2.7936428571428573
1504800000,-0.7322222222222223,2.5735555555555556
1504886400,0.0,0.9295
1504972800,-0.5950000000000001,2.936166666666667
1505059200,-0.36812500000000004,2.1501875
1505145600,-0.9338461538461539,2.863923076923077
1505232000,-0.484375,2.947625
1505318400,-0.6175,1.9995
1505404800,-0.5328571428571429,2.568476190476191
1505491200,-0.23000000000000004,1.7375999999999998
1505664000,-0.4406896551724138,2.4540344827586207
1505750400,-0.6226315789473684,2.7740526315789475
1505836800,-0.62,3.4774285714285713
1505923200,-0.5152631578947368,2.923842105263158
1506009600,-0.173,3.5409999999999995
1506096000,-0.81,2.851
1506182400,0.0,0.45
1506268800,-0.49750000000000005,3.1832000000000003
1506355200,-0.6474074074074074,3.071296296296296
1506441600,-0.5570833333333334,3.6532083333333336
1506528000,-0.721764705882353,3.0631764705882354
1506614400,-0.6728571428571428,1.3867857142857143
1506700800,-0.6016666666666667,4.6935
1506787200,-0.05,2.945
1506873600,-0.8255000000000001,2.3939500000000002
1506960000,-0.49450000000000005,2.1039000000000003
1507046400,-0.6833333333333333,2.5593333333333335
1507132800,-0.5825,2.8139583333333333
1507219200,-0.708,2.6183
1507305600,-0.30333333333333334,2.844333333333333
1507392000,-1.1575000000000002,2.2335
1507478400,-0.7248148148148148,2.529777777777778
1507564800,-0.7765625,3.41059375
1507651200,-0.5293103448275862,2.4066551724137932
1507737600,-0.86,1.66575
1507824000,-0.23600000000000004,1.7338999999999998
1507910400,-1.14,2.459
1507996800,-0.32,2.781
1508083200,-0.5428571428571428,3.225357142857143
1508169600,-0.19999999999999998,2.9274736842105265
1508256000,-0.6605555555555556,2.6841666666666666
1508342400,-0.6405263157894737,2.440736842105263
1508428800,-1.1633333333333333,2.856888888888889
1508515200,-1.1,2.311
1508601600,-0.6414285714285715,2.337285714285714
1508688000,-0.7630555555555555,2.483861111111111
1508774400,-0.9068571428571428,2.415
1508860800,-0.8958536585365855,1.8508780487804877
1508947200,-0.9476923076923077,2.1218
1509033600,-0.6244444444444445,2.281222222222222
1509120000,-0.7771428571428572,0.8192857142857143
1509206400,-0.4683333333333333,0.948
1509292800,-0.9540425531914892,2.642872340425532
1509379200,-0.8905454545454546,2.503854545454545
1509465600,-0.89825,2.652825
1509552000,-0.8313636363636363,3.9863181818181816
1509638400,-0.5188461538461538,2.6153076923076926
1509724800,-0.5514285714285714,2.5507142857142857
1509811200,-1.02,5.365
1509897600,-0.8030909090909091,2.402836363636364
1509984000,-0.7302380952380952,2.722309523809524
1510070400,-1.026875,2.857375
1510156800,-1.1972972972972973,2.387243243243243
1510243200,-1.2252941176470589,3.2119117647058824
1510329600,-0.6266666666666666,2.0196666666666667
1510416000,-0.2866666666666667,4.155666666666666
1510502400,-0.506551724137931,3.3304827586206898
1510588800,-0.7423076923076923,1.7691538461538463
1510675200,-0.42952380952380953,2.130142857142857
1510761600,-1.0175,2.03815
1510848000,-0.5203703703703704,2.6371481481481482
1510934400,0.0,3.451
1511020800,-1.25,1.9442
1511107200,-0.41043478260869565,2.9098695652173916
1511193600,-0.3904166666666667,2.26125
1511280000,-0.5618181818181819,2.4295454545454547
1511366400,-0.7827272727272727,1.7826363636363638
1511452800,-0.7078571428571429,2.159
1511539200,-1.22,2.8185000000000002
1511625600,-0.324,2.277
1511712000,-0.9014285714285715,3.2827619047619048
1511798400,-0.7765217391304348,2.131217391304348
1511884800,-0.7547826086956522,2.6755652173913047
1511971200,-0.8765625,2.2015625
1512057600,-0.7440740740740741,2.3055925925925926
1512144000,-0.86,2.152
1512316800,-0.856153846153846,2.275923076923077
1512403200,-0.6015999999999999,2.07196
1512489600,-0.7367857142857143,1.587035714285714
1512576000,-0.7014814814814815,2.479
1512662400,-0.6055,2.386
1512748800,-1.0533333333333335,4.127
1512835200,-0.79,2.60475
1512921600,-0.5766666666666667,2.9802222222222223
1513008000,-0.4326666666666667,1.9266666666666665
1513094400,-0.55,2.549857142857143
1513180800,-1.212,3.6136666666666666
1513267200,-0.8709523809523809,3.392714285714286
1513353600,0.0,1.132
1513440000,0.0,3.8075
1513526400,-0.7204347826086956,3.3315652173913044
1513612800,-0.7258333333333334,3.1842083333333338
1513699200,-0.7534615384615384,2.7888076923076923
1513785600,-0.9166666666666666,2.9282222222222227
1513872000,-0.7404347826086957,2.831
1513958400,-0.6,1.7383333333333333
1514044800,-0.96,2.3655
1514217600,-1.0979166666666667,2.3922916666666665
1514304000,-0.48928571428571427,2.7210714285714284
1514390400,-0.6327777777777778,2.4730000000000003
1514476800,-0.594,3.022066666666667
1514649600,0.0,2.0985
1514736000,-0.055,1.402
1514822400,-0.5107142857142858,2.5132857142857143
1514908800,-0.6821518987341773,2.3678734177215186
1514995200,-0.7804807692307693,2.353269230769231
1515081600,-0.8235714285714286,2.291809523809524
1515168000,-0.8888888888888888,3.2416666666666667
1515254400,-0.37444444444444447,2.4451111111111112
1515340800,-0.5380701754385965,2.4853859649122807
1515427200,-0.64375,2.52446875
1515513600,-0.8590740740740741,3.017240740740741
1515600000,-0.7155263157894737,2.9092368421052632
1515686400,-0.7929268292682926,2.044317073170732
1515772800,-0.76,1.7806250000000001
1515859200,-0.5841666666666666,2.614333333333333
1515945600,-0.7599999999999999,3.023181818181818
1516032000,-0.6128571428571429,1.9610476190476192
1516118400,-0.5237142857142857,1.994342857142857
1516204800,-0.92,2.199148148148148
1516291200,-0.6714285714285715,3.0640714285714283
1516377600,-0.3233333333333333,2.2426666666666666
1516464000,-0.42,2.156
1516550400,-0.958421052631579,3.212421052631579
1516636800,-0.7316666666666666,2.1021666666666667
1516723200,-0.8640476190476191,2.188214285714286
1516809600,-1.040677966101695,2.252593220338983
1516896000,-0.8021111111111111,2.1768555555555555
1516982400,-0.8025,0.976625
1517068800,-0.12931034482758622,0.18937931034482758
1517155200,-0.6372727272727272,2.180181818181818
1517241600,-0.9689189189189189,2.067162162162162
1517328000,-0.602,2.01024
1517414400,-0.745945945945946,3.0962702702702707
1517500800,-0.7673333333333333,3.695466666666667
1517587200,-0.8157142857142857,1.4502857142857144
1517673600,-0.8,2.3600000000000003
1517760000,-1.2466666666666666,2.395818181818182
1517846400,-0.44555555555555554,1.7184814814814815
1517932800,-1.2857142857142858,2.670057142857143
1518019200,-0.9676923076923077,2.0375384615384613
1518105600,-0.5296296296296297,2.152148148148148
1518192000,-0.7584615384615384,2.459230769230769
1518278400,-0.064,2.3312
1518364800,-0.4817241379310345,3.8446551724137934
1518451200,-0.5176923076923077,2.201435897435897
1518537600,-0.5910526315789474,2.5213684210526317
1518624000,-0.7076190476190476,2.638190476190476
1518710400,-0.75875,2.5530416666666667
1518796800,-0.45,2.5012
1518883200,-1.08,2.5086666666666666
1518969600,-0.26272727272727275,2.407909090909091
1519056000,-0.629090909090909,2.6777727272727274
1519142400,-0.4078125,2.969625
1519228800,-0.50925,2.9192500000000003
1519315200,-0.6891428571428572,2.0762
1519401600,0.0,3.279333333333333
1519488000,-0.5439999999999999,2.1368
1519574400,-1.082,2.59132
1519660800,-0.6755555555555556,2.7252500000000004
1519747200,-0.35333333333333333,1.603375
1519833600,-0.5267647058823529,1.8572058823529412
1519920000,-0.7561904761904762,3.5896190476190477
1520006400,-0.542,2.767
1520092800,-1.8433333333333335,5.242333333333334
1520179200,-0.5875,2.466678571428571
1520265600,-0.7602857142857142,2.9017142857142857
1520352000,-0.7487096774193549,2.084
1520438400,-0.8911538461538462,3.3435769230769234
1520524800,-0.883030303030303,2.2336060606060606
1520611200,-0.9358333333333334,2.1985833333333336
1520697600,-1.1966666666666665,5.971
1520784000,-0.523859649122807,2.3727368421052635
1520870400,-0.8546774193548388,2.723725806451613
1520956800,-0.55125,2.43934375
1521043200,-0.7743181818181818,2.1891363636363637
1521129600,-0.3294444444444445,1.4725555555555556
1521216000,-1.28,1.945
1521302400,-0.42,3.2954999999999997
1521388800,-0.4933333333333333,2.0649444444444445
1521475200,-0.9988888888888889,2.463722222222222
1521561600,-1.0785,3.3825499999999997
1521648000,-0.9380952380952381,2.532285714285714
1521734400,-1.3354545454545457,2.390318181818182
1521820800,-1.4400000000000002,2.0973333333333333
1521907200,0.0,3.027
1521993600,-0.5824324324324325,1.984351351351351
1522080000,-0.7075862068965517,2.993655172413793
1522166400,-1.3009090909090908,3.3723333333333336
1522252800,-0.7329032258064516,2.6159032258064516
1522339200,-3.7116666666666682,12.527499999999995
1522425600,-0.39111111111111113,3.6627777777777784
1522512000,-1.1842857142857142,1.9417142857142857
1522598400,-0.6427118644067797,2.5627627118644067
1522684800,-0.6113114754098361,1.6757868852459017
1522771200,-0.7470000000000001,2.432975
1522857600,-0.723529411764706,2.4705
1522944000,-0.7055555555555556,3.055888888888889
1523030400,-0.9742857142857143,3.063714285714286
1523116800,-1.8325,3.4997499999999997
1523203200,-0.4464705882352941,2.842941176470588
1523289600,-0.8063157894736842,2.873105263157895
1523376000,-0.8844444444444445,3.4945000000000004
1523462400,-0.7905714285714286,2.7631428571428573
1523548800,-0.19240000000000002,2.53472
1523635200,-0.2025,3.6425
1523721600,-0.5341666666666667,3.3186666666666667
1523808000,-0.7894285714285714,3.034942857142857
1523894400,-0.85,3.689078947368421
1523980800,-1.0450000000000002,3.495033333333333
1524067200,-0.9168571428571429,2.4498285714285712
1524153600,-0.4625925925925926,1.976777777777778
1524240000,-0.5721428571428572,3.024642857142857
1524326400,-0.14409090909090908,0.6355909090909091
1524412800,-0.590952380952381,2.4889761904761905
1524499200,-1.275,3.5769375
1524585600,-0.8546808510638298,2.955234042553191
1524672000,-1.0512844036697249,2.4428715596330277
1524758400,-0.7027884615384615,2.0677596153846154
1524844800,-0.8284615384615385,3.018076923076923
1524931200,-0.2542857142857143,1.9062857142857144
1525017600,-0.5960714285714286,2.724392857142857
1525104000,-1.25,3.3635333333333337
1525190400,-0.6926666666666667,3.2691666666666666
1525276800,-0.9822727272727273,4.493818181818182
1525363200,-0.9316666666666666,2.7608333333333337
1525449600,0.0,0.9845
1525536000,-0.932,3.0698
1525622400,-1.2994594594594595,2.8981081081081084
1525708800,-0.8195744680851065,3.4454893617021276
1525795200,-0.6266666666666667,2.8080000000000003
1525881600,-0.834375,3.88934375
1525968000,-1.0455,2.3099499999999997
1526054400,0.0,2.6830000000000003
1526227200,-1.1391304347826086,3.943739130434783
1526313600,-0.7165384615384615,3.0363461538461536
1526400000,-1.2169999999999999,3.18065
1526486400,-0.9762162162162161,3.787405405405405
1526572800,-0.6832,2.6741200000000003
1526659200,-0.4044444444444444,4.0488888888888885
1526745600,-0.616,3.1132
1526832000,-0.8593548387096774,3.1373548387096775
1526918400,-0.670625,3.3278125000000003
1527004800,-0.9650000000000001,3.6710294117647058
1527091200,-1.220625,2.5079375
1527177600,-0.8668,4.5716399999999995
1527264000,-5.98,6.779999999999999
1527350400,-0.2,1.817
1527436800,-1.0278571428571428,2.399142857142857
1527523200,-0.8254166666666666,3.4975
1527609600,-0.5700000000000001,2.8611999999999997
1527696000,-0.8810526315789474,2.6125263157894736
1527782400,-1.1216666666666668,4.608708333333333
1527955200,-1.92,2.879
1528041600,-0.7292857142857143,2.9189285714285718
1528128000,-0.9378260869565217,6.002217391304349
1528214400,-1.165,4.937150000000001
1528300800,-0.9109677419354839,3.2339354838709675
1528387200,-0.75,4.24776
1528473600,0.0,5.206
1528560000,-0.30777777777777776,2.9483333333333333
1528646400,-1.1213636363636363,3.670318181818182
1528732800,-0.82,2.54685
1528819200,-0.8108333333333334,4.8875
1528905600,-1.1833333333333333,3.027809523809524
