mse,mape,smape
0.0478663370013237,67.37844848632812,49.79057693481445
0.0020889798179268837,8.827816009521484,8.360666275024414
0.030425598844885826,48.69994354248047,39.08428192138672
0.008918440900743008,79.46585845947266,56.59562301635742
0.0008779356721788645,71.12517547607422,48.47011184692383
0.0053172241896390915,46.283939361572266,61.18655776977539
0.011218879371881485,728.986572265625,200.0
0.005603052210062742,61.69701385498047,89.51335144042969
9.060985030373558e-05,7.675522804260254,8.016894340515137
0.000461561547126621,55.308109283447266,43.178890228271484
